2026-03-12 21:06:37.837 | INFO     | klaus.regime.hmm_detector:fit:101 - HMM fitted on 480 observations. Labels: {2: <Regime.TRENDING: 1>, 0: <Regime.MEAN_REVERTING: 2>, 1: <Regime.VOLATILE: 3>}
2026-03-12 21:06:37.844 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: NZDUSD LONG strength=0.888 algo=fx_bollinger regime=MEAN_REVERTING
2026-03-12 21:06:37.845 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: NZDUSD LONG strength=0.858 algo=fx_zscore regime=MEAN_REVERTING
2026-03-12 21:06:44.464 | INFO     | klaus.regime.hmm_detector:fit:101 - HMM fitted on 480 observations. Labels: {2: <Regime.TRENDING: 1>, 0: <Regime.MEAN_REVERTING: 2>, 1: <Regime.VOLATILE: 3>}
2026-03-12 21:06:51.654 | INFO     | klaus.regime.hmm_detector:fit:101 - HMM fitted on 480 observations. Labels: {0: <Regime.TRENDING: 1>, 2: <Regime.MEAN_REVERTING: 2>, 1: <Regime.VOLATILE: 3>}
2026-03-12 21:06:58.717 | INFO     | klaus.regime.hmm_detector:fit:101 - HMM fitted on 480 observations. Labels: {0: <Regime.TRENDING: 1>, 2: <Regime.MEAN_REVERTING: 2>, 1: <Regime.VOLATILE: 3>}
2026-03-12 21:06:58.741 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: EURUSD LONG vol=0.01 SL=1.14843 TP=1.15583
2026-03-12 21:06:58.741 | INFO     | klaus.execution.executor:execute:19 - Executing: EURUSD LONG vol=0.01 SL=1.14843 TP=1.15583 [fx_bollinger]
2026-03-12 21:06:58.741 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: EURUSD LONG 0.01 — AutoTrading disabled by client
2026-03-12 21:06:58.741 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:58.741 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: EURUSD LONG 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.168 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: USDCHF SHORT vol=0.01 SL=0.78795 TP=0.78155
2026-03-12 21:06:59.169 | INFO     | klaus.execution.executor:execute:19 - Executing: USDCHF SHORT vol=0.01 SL=0.78795 TP=0.78155 [fx_bollinger]
2026-03-12 21:06:59.169 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: USDCHF SHORT 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.170 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.170 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: USDCHF SHORT 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.179 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: USDCHF SHORT vol=0.01 SL=0.78795 TP=0.78155
2026-03-12 21:06:59.179 | INFO     | klaus.execution.executor:execute:19 - Executing: USDCHF SHORT vol=0.01 SL=0.78795 TP=0.78155 [fx_zscore]
2026-03-12 21:06:59.179 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: USDCHF SHORT 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.179 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.179 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: USDCHF SHORT 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.206 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: AUDUSD LONG vol=0.01 SL=0.7047 TP=0.71278
2026-03-12 21:06:59.206 | INFO     | klaus.execution.executor:execute:19 - Executing: AUDUSD LONG vol=0.01 SL=0.7047 TP=0.71278 [carry_trade]
2026-03-12 21:06:59.207 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: AUDUSD LONG 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.207 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.207 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: AUDUSD LONG 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.237 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: USDCAD SHORT vol=0.01 SL=1.36634 TP=1.36004
2026-03-12 21:06:59.237 | INFO     | klaus.execution.executor:execute:19 - Executing: USDCAD SHORT vol=0.01 SL=1.36634 TP=1.36004 [fx_bollinger]
2026-03-12 21:06:59.237 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: USDCAD SHORT 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.237 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.237 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: USDCAD SHORT 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.244 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: USDCAD SHORT vol=0.01 SL=1.36634 TP=1.36004
2026-03-12 21:06:59.244 | INFO     | klaus.execution.executor:execute:19 - Executing: USDCAD SHORT vol=0.01 SL=1.36634 TP=1.36004 [fx_zscore]
